H2256a	1
H5035a	24
חָלִיל	5
מְלוּכָה	21
מַטְרִי	1
גָּבַהּ	29
H5176	5
H3003a	3
חָדַשׁ	9
שִׂיב	2
בְּדָן	2
יָעַל	18
מִכְמָס	4
H3129	11
חָוָח	1
H7777	1
חֲנִית	26
מַחֲרֵשָׁה	1
H0855	4
פְּצִירָה	1
H6310a	1
קִלְּשׁוֹן	1
דָּֽרְבֹנָה	2
מִגְרוֹן	2
אֲחִיָּ֫הוּ	14
אֲחִיטוּב	9
אִי־כָבוֹד	1
בּוֹצֵץ	1
סֶ֑נֶּה	1
מַעְצוֹר	1
חֹר	7
מִצָּבָה	1
מַעֲנָה	1
טָעַם	8
הֵ֫לֶךְ	2
יַעְרָה	1
עִיט	3
צוֹבָא	6
מֵרָב	2
מִיכַל	8
אֲחִינֹ֫עַם	7
אֲחִימַ֫עַץ	7
אֲבִינֵר	10
H5369	8
עוֹלֵל	18
טְלָאִים	1
נְמִבְזֶה	1
יוֹתֵר	6
חֵ֫פֶץ	31
קָשַׁב	41
נֵ֫צַח	37
מַעֲדַנּוֹת	2
שָׁסַף	1
בָּעַת	14
נָגַן	9
רָוַח	3
בֵּנַיִם	1
גׇּלְיַת	5
גֹּ֫בַהּ	15
כּוֹבַע	6
שִׁרְיוֹן	6
H3830a	9
מִצְחָה	1
מָנוֹר	4
צִנָּה	15
בָּרָה	1
חָרִיץ	1
עֲרֻבָּה	2
מַעְגָּל	2
דֹּב	10
קוֹבַע	2
H2974a	1
חַלֻּק	1
יַלְקוּט	1
H7050	5
עֶ֫לֶם	2
חָגוֹר	3
H7991b	1
עִין	1
טוּל	10
H2416b	1
עַדְרִיאֵל	2
מְחֹלָתִי	2
רוּשׁ	15
יָקַר	10
פָּטַר	5
כָּבִיר	1
נָוִית	2
לַהֲקָה	1
שֵׂ֫כוּ	1
פֶּ֫שַׂע	1
אֶזֶל	1
מַטָּרָה	10
עָוָה	17
מַרְדּוּת	1
בֹּ֫שֶׁת	25
H2678	2
נֹב	4
אֲחִימֶ֫לֶךְ	8
דֹּאֵג	3
אִין	1
נָחַץ	1
לוּט	3
אָכִישׁ	5
H8138	14
H1984b	14
תָּוָה	2
H7388	2
H2638	15
מְצוּדָה	13
חֶרֶת	1
H7413	2
מִשְׁמַ֫עַת	4
אֶבְיָתָר	15
חֹ֫רֶשׁ	1
זִיפִי	3
חֲכִילָה	2
עָרֹם	4
מַחֲבֹא	1
עָטַר	7
H3277	3
H6931	10
פַּרְעֹשׁ	2
דַּיָּן	2
H5037	5
אֲבִיגַ֫יִל	8
שֵׂ֫כֶל	16
כָּלִבִּי	1
טִבְחָה	3
צַמּוּק	4
דְּבֵלָה	5
שָׁתַן	5
פּוּקָה	1
H3919	2
גַּלִּים	2
אֲבִישַׁי	14
צְרוּיָה	18
יוֹאָב	30
H3463	8
צַפַּ֫חַת	3
קִיץ	20
קֹרֵא	2
יָאַשׁ	6
מָעוֹךְ	1
יִזְרְעֵאלִי	7
כַּרְמְלִי	7
גִּזְרִי	1
יְרַחְמְאֵלִי	2
גִּלְבֹּעַ	5
H1172	3
H6145	2
מַרְבֵּק	4
בְּשׂוֹר	1
פָּגַר	1
כְּרֵתִי	8
נֶ֫שֶׁף	11
עָדַר	7
שִׂפְמוֹת	1
רָכָל	1
עֲתָ֑ךְ	1
H4175	2
עָצָב	16
שָׁבָץ	1
קִינֵן	6
H7015	12
H6643	13
עָלַז	16
נָעִים	12
H5730	3
אֲשׁוּרִי	1
בְּרֵכָה	13
עֲשָׂהאֵל	5
קַל	12
H2570	4
H0522	1
H1520	1
בִּתְרוֹן	1
אָרֹךְ	3
אַמְנוֹן	4
כִּלְאָב	1
אֲבִישָׁלוֹם	14
אֲדֹנִיָּ֫הוּ	5
חַגִּית	4
שְׁפַטְיָהוּ	8
אֲבִיטָ֑ל	2
יִתְרְעָם	2
H5698	2
רִצְפָּה	2
בַּחֻרִים	5
מוֹבָא	2
שְׁלִי	1
פֶּ֫לֶךְ	2
עַוְלָה	31
H1262	4
בַּעֲנָה	7
רֵכָב	5
H7417	1
בְּאֵרֹתִי	2
גִּתָּ֑יִם	2
נָכֵה	3
H6452a	2
מְפִיבֹשֶׁת	4
בְּשֹׂרָה	3
צִיּוֹן	97
צִנּוֹר	2
H4407	5
חִירָם	5
שׁוֹבָב	4
נָתָן	18
שְׁלֹמֹה	58
יִבְחָר	3
אֱלִישׁוּעַ	2
אֶלְיָדָע	4
אֲלִיפֶ֫לֶט	7
בָּכָא	2
צְעָדָה	2
H2782a	1
עֻזָּא	6
אַחְיוֹ	4
בְּרוֹשׁ	18
מְנַעֲנֵעַ	1
צֶלְצְלִים	2
עֻזָּה	2
שַׁל	1
צַ֫עַד	13
מְרִיא	6
כָּרַר	1
אֶשְׁפָּר	2
אֲשִׁישָׁה	4
חִזָּיוֹן	8
גְּדוּלָּה	8
תְּפִלָּה	47
מֶתֶג הָאַמָּה	1
הֲדַדְעֶ֫זֶר	5
H7340	2
שֶׁ֫לֶט	7
H0984	1
בֵּרֹתַי	1
תֹּ֫עִי	2
יוֹרָם	7
יְהוֹשָׁפָט	18
אֲחִילוּד	4
H2142a	7
צָדוֹק	31
שְׂרָיָהוּ	12
בְּנָיָ֫הוּ	12
יְהוֹיָדָע	16
פְּלֵתִי	5
צִיבָא	3
מִיכָא	4
חָנוּן	3
מָ֫דוּ	2
שָׁת	3
H4601a	2
חֵילָם	1
שׁוֹבַךְ	1
אֱלִיעָם	2
אוּרִיָּה	10
יְרֻבֶּשֶׁת	1
אַרְבַּעְתַּיִם	1
אָנַשׁ	1
צוֹם	17
לָחַשׁ	3
יְדִידְיָה	1
עֲטָרָה	20
מְגֵרָה	3
H2757a	2
מַגְזֵרָה	1
מַלְבֵּן	3
יוֹנָדָב	2
שִׁמְעָא	2
יְהוֹנָדָב	3
בִּרְיָה	1
לִבֵּב	1
לְבִבָה	1
מַשְׂרֵת	1
פֶּ֫רֶד	12
שׂוּמָה	1
תְּקוֹעַ	7
תְּקוֹעִי	5
H1513a	2
נָגַר	9
דָּחַח	2
אִשׁ	2
נָכֹחַ	4
אֲחִיתֹ֫פֶל	5
גִּילֹנִי	2
H3289a	21
קֶ֫שֶׁר	12
אַמִּיץ	5
מֶרְחָק	18
אִתַּי	4
קִדְרוֹן	8
חָפָה	6
יָחֵף	3
חוּשַׁי	5
רֵעֶה	3
עָפַר	1
שַׁכּוּל	6
פַּ֫חַת	5
קְרָב	8
סָחַב	5
H6872a	2
רִיפָה	2
מִיכָל	1
חָנַק	2
עֲמָשָׂא	6
יִתְרָא	1
שֹׁבִי	1
בַּרְזִלַּי	6
רֹגְלִים	2
H3335a	10
פּוֹל	2
שְׁפוֹת	1
שׂוֹבֶךְ	1
H4678	1
שֹׁעֵר	20
מְרוּצָה	3
לָאַט	1
עֲבָרָה	1
שִׁיבָה	1
גְּמוּלָה	3
כִּמְהָם	2
H7652	2
בִּכְרִי	1
חַיּוּת	1
יָגָה	1
בֵּרִים	1
סֹלְלָה	11
חֵילָה	8
H0529a	3
H1141	7
אֲדֹרָם	2
שְׁוָא	2
עִירָא	4
יָאִרִי	1
גִּבְעֹנִי	3
בָּחִיר	9
אַרְמֹנִי	1
H6762	1
H7498b	1
H7013	1
גֹּב	1
סִבְּכַי	4
חֻשָׁתִי	5
H5593	1
אֶלְחָנָן	4
פַּלֵּט	20
יֵ֫שַׁע	26
מִשְׂגָּב	12
מָנוֹס	8
אָפַף	5
מִשְׁבָּר	5
גָּעַשׁ	6
H4146	4
חַשְׁרָה	1
נֹ֫גַהּ	14
אָפִיק	17
גְּעָרָה	13
מִשְׁעָן	3
מֶרְחָב	6
בֹּר	3
חָסַד	2
בָּרַר	12
נָגַהּ	6
גְּדוּדָה	3
דָּלַג	5
שָׁוָה	7
H5181	9
עֲנָוָה	7
מוּעֶדֶת	7
קַרְסֹל	2
צָמַת	13
טִיט	12
מִגְדּוֹל	1
זָמִיר	7
מִלָּה	25
H7675	5
תַּחְכְּמֹנִי	1
עֲדִינוֹ	2
עֵצֶן	1
אֲחוֹחִי	3
שַׁמָּא	2
אָגֵא	1
הֲרָרִי	2
H2416e	2
אֲרִיאֵל	2
חֲרֹדִי	1
אֱלִיקָא	1
חֶ֫לֶץ	4
H6407	1
H6142	3
עַנְּתֹתִי	5
מְבֻנַּי	1
H6756	1
מַהֲרַי	3
נְטֹפָתִי	8
H2460	1
רִיבַי	2
הִדַּי	1
עַרְבָתִי	2
עַזְמָ֫וֶת	6
בַּרְחֻמִי	1
אֶלְיַחְבָּא	2
שַׁעַלְבֹנִי	2
H3464	1
אֲחִיאָם	2
שָׁרָר	1
אֲחַסְבַּי	1
חֶצְרוֹ	2
פַּעֲרַי	1
אַרְבִּי	1
בָּנִי	10
צֶ֫לֶק	2
נַחֲרַי	2
יִתְרִי	3
גָּרֵב	2
מִפְקָד	4
חֹזֶה	15
נָטַל	4
אֲרַוְנָה	1
מוֹרַג	3
H5532a	2
אֲבִישַׁג	2
שׁוּנַמִּית	3
רֵעִי	1
H0138a	3
פִּרְדָּה	1
H2490b	1
הָמָה	28
מָרַץ	4
יְשָׁרָה	1
גָּזַר	11
עֲזַרְיָ֫הוּ	10
אֱלִיחֹ֫רֶף	1
שִׁישָׁא	1
זָבוּד	1
אֲחִישָׁר	1
אֲדֹנִירָם	2
עַבְדָּא	2
בֶּן־דֶּ֫קֶר	1
מָקַץ	1
בֶּן־חֶ֫סֶד	1
אֲרֻבּוֹת	1
טָפַת	1
בַּעֲנָא	1
יׇקְמְעָם	2
בֶּן־גֶּ֫בֶר	1
אֲחִינָדָב	1
עִדּוֹ	1
פָּרוּחַ	1
אֵלָא	1
כֹּר	4
רְעִי	1
בַּרְבֻּרִים	1
אָבַס	2
תִּפְסַח	2
אֻרְיָה	3
רֶ֫כֶשׁ	3
H0387	5
אֶזְרָחִי	3
הֵימָן	10
כַּלְכֹּל	2
דַּרְדַּע	1
מָחוֹל	1
פֶּ֫גַע	2
דֹּבְרוֹת	1
מַכֹּ֫לֶת	1
סַבָּל	4
H2672b	6
זִו	1
אֵילָם	13
שָׁקוּף	2
אָטַם	7
יָצִיעַ	1
H1687	7
מִגְרָעָה	1
מַסָּע	1
לוּל	1
גֵּב	1
שְׂדֵרָה	3
סִפֻּן	1
מִקְלַ֫עַת	2
פֶּקָעִים	2
פָּטוּר	1
סְגוֹר	6
רַתִּיקָה	1
קֶ֫צֶב	3
פְּנִימִי	15
מֵסַב	4
H7049a	1
תִּמֹרָה	5
חִיצוֹן	12
H0352b	3
H7286	4
H1550	3
חָקָה	4
כָּרֻתָה	2
בּוּל	1
מֶחֱזָה	1
שֶׁ֫קֶף	1
H5646	2
מַסַּד	1
טֶ֫פַח	1
צֹרִי	5
כֹּתֶ֫רֶת	4
H4165	2
שְׂבָכָה	6
7802+	12
H1162a	2
עָגֹל	3
קַו	12
יְצֻקָה	1
עֲבִי	4
H2947	2
H1324	5
מְכֻנָה	8
שַׁלָבִּים	1
לֹיָה	1
H5633a	1
חִשֻּׁק	1
חִשֻּׁר	1
מַעַר	2
מַעֲבֶה	1
מְזַמֶּרֶת	5
פֹּת	2
אֵיתָנִים	1
H2073	5
רִנָּה	31
חָסִיל	6
פָּשַׁע	32
חֵ֫שֶׁק	3
שָׁרַק	11
תַּדְמֹר	2
אֳנִי	3
אֵילוֹת	3
H0211a	10
מַלְכָּה	10
מַעֲמָד	5
מַלְבּוּשׁ	7
אַלְמֻגִּים	1
מִסְעָד	1
מִסְחָר	1
רָכַל	7
עֲרַב	5
פֶּחָה	18
H7820	2
מָנֶה	4
H6338	1
H8659	15
שֶׁנְהַבִּים	2
קוֹף	2
תֻּכִּיִּים	2
נֶ֫שֶׁק	9
שִׁקְמָה	7
קֹוֶה	2
H0403a	1
מִלכֹּם	4
אֲדַד	1
תַּחְפְּנֵיס	1
גְּבִירָה	6
גְּנֻבַת	1
רְזוֹן	1
יָֽרָבְעָם	25
נְבָט	17
צְרֵדָה	2
צְרוּעָה	1
סֵ֫בֶל	3
שִׁלֹנִי	7
קֶ֫רַע	3
שִׁישַׁק	3
רְחַבְעָם	10
קְטֹן	2
שׁוֹט	8
סִבָּה	1
שְׁמַעְיָ֫הוּ	18
בָּדָא	2
יֹאשִׁיָּ֫הוּ	21
מַתַּת	5
הוֹי	31
שֹׁמְרוֹן	45
H2655	12
בַּקְבֻּק	2
H0281a	2
שֵׂיב	1
גַּו	3
H1557	2
תָּא	3
אֲבִיָּם	2
H0053a	1
אָסָא	13
מִפְלֶ֫צֶת	2
בַּעְשָׁא	6
טַבְרִמּוֹן	1
חֶזְיוֹן	1
עִיּוֹן	3
יֵהוּא	16
חֲנָנִי	9
אַרְצָא	1
עׇמְרִי	7
אַרְמוֹן	22
תִּבְנִי	1
גִּינַ֑ת	1
שֶׁ֫מֶר	3
אַחְאָב	18
אִיזֶבֶל	5
אֶתְבַּ֫עַל	1
חִיאֵל	1
שְׂגוּב	2
אֵלִיָּה	13
תִּשְׁבִּי	4
כְּרִית	1
צָֽרְפַת	2
מָעוֹג	2
עֹבַדְיָ֫הוּ	3
H2682	17
סְעִפָּה	1
הָתַל	1
שִׂיג	1
קֶ֫שֶׁב	3
תְּעָלָה	7
גָּהַר	2
קָדַר	16
שָׁנַס	1
רֹ֫תֶם	3
רֶצֶף	1
אֲכִילָה	1
רַ֫עַשׁ	14
דְּמָמָה	3
חֲזָהאֵל	8
נִמְשִׁי	3
אֱלִישָׁע	10
מַחְמָד	9
שָׂפַק	1
שֹׁ֫עַל	3
מְדִינָה	17
חָשִׂף	1
חָלַט	1
אֲפֵר	1
סַר	2
זָעֵף	2
נָבוֹת	2
H2715	11
יִמְלָה	2
צִדְקִיָּ֫הוּ	7
כְּנַעֲנָה	3
H6667a	20
H2247	4
אָמוֹן	9
כֶּ֫לֶא	7
דֶּ֫בֶק	3
רַכָּב	3
אֲחַזְיָ֫הוּ	12
עֲזוּבָה	3
שִׁלְחִי	2
יְהוֹרָם	9
H0274	4
אֵזוֹר	6
סְעָרָה	13
גָּלַם	1
צְלֹחִית	1
קָלַס	4
מֵישַׁע	1
נֹקֵד	2
H1356	2
מִבְחוֹר	2
חָרַב	2
קַלָּע	1
אָסוּךְ	1
נְשִׁי	1
גֵּיחֲזִי	3
שָׁלָה	2
זָרַר	1
שָׁפַת	4
אוֹרָה	1
פַּקֻּעֹת	1
פָּלַח	5
צִקָּלֹן	1
אַחֲלַי	2
אֲמָנָה	2
פַּרְפַּר	1
בָּיַי	2
H7417b	1
חָרִיט	2
עֹ֫פֶל	3
קָצַב	2
תַּחֲנָה	1
H5185	1
סָעַר	6
אֵיכֹה	1
H3739a	1
כֵּרָה	1
H7255	1
קַב	1
דִּבְיוֹנִים	1
חָכָה	13
רָמַס	17
רָטַשׁ	5
מַכְבֵּר	1
H6811	1
עֲתַלְיָ֫הוּ	5
שִׁפְעָה	5
מִנְהָג	1
כֶּ֫שֶׁף	4
בִּדְקַר	1
H4853a	20
H1483	1
פּוּךְ	4
דֹּ֫מֶן	6
צִבּוּר	1
עׇקְבָה	1
מֶלְתָּחָה	1
מוֹצָאָה	2
יְהוֹאָחָז	7
H6271	4
יְהוֹשֶׁבַע	1
כָּרִי	1
H5495	1
מַסָּח	1
בֵּית	5
H4977	3
יְהוֹאָשׁ	3
צִבְיָה	2
מַכָּר	1
בֶּ֫דֶק	3
גָּדַר	9
מַחְצֵב	3
סִלָּא	1
יוֹזָכָר	1
שִׁמְעָת	2
יְהוֹזָבָד	4
שֹׁמֵר	2
אֲמַצְיָ֫הוּ	7
יוֹאָחָז	3
H0558a	6
יְהוֹעַדָּן	2
חוֹחַ	9
תַּעֲרֻבָה	2
H5838	16
H3124	5
אֲמִתַּי	2
זְכַרְיָהוּ	16
יְכָלְיָהוּ	1
חׇפְשִׁית	2
H2148b	12
שַׁלּוּם	18
H3003	1
קָבָל	1
עֻזִּיָּהוּ	7
מְנַחֵם	1
H1424	1
פּוּל	2
פְּקַחְיָה	1
פֶּ֫קַח	4
רְמַלְיָ֜הוּ	5
H0709a	1
H0745	1
H5818a	7
יְרוּשָׁא	2
רְצִין	7
אָחָז	18
יְהוּדִי	26
H7024	4
H1834a	1
מַרְצֶ֫פֶת	1
מוּסָךְ	1
חִזְקִיָּהוּ	14
שַׁלְמַנְאֶ֫סֶר	2
סוֹא	1
חֲלַח	3
חָבוֹר	3
גּוֹזָן	5
חָפָא	1
הָבַל	5
כּוּתָה	1
עַוָּה	1
סְפַרְוַ֫יִם	5
שֹׁמרֹנִי	1
H3575	1
נֵרְגָּ֑ל	1
אֲשִׁימָא	1
נִבְחַז	1
תַּרְתָּ֑ק	1
סְפַרְוִי	1
אַדְרַמֶּ֫לֶךְ	1
עֲנַמֶּ֫לֶךְ	1
H2396	6
אֲבִי	1
נְחֻשְׁתָּן	1
סַנְחֵרִיב	5
אֹמְנָה	1
תַּרְתָּן	2
רַב־סָרִיס	2
רַבְשָׁקֵה	4
אֶלְיָקִים	8
חִלְקִיָּהוּ	8
שֶׁבְנָא	5
יוֹאָח	6
אָסָף	30
בִּטָּחוֹן	3
אֲרָמִית	4
H3066	4
צֹאָה	5
אַרְפַּד	6
הֵנַע	3
H5755	3
H2518	11
יְשַׁעְיָ֫הוּ	14
אָמוֹץ	10
תּוֹכֵחָה	4
נְאָצָה	2
מַשְׁבֵּר	3
H3205a	4
תִּרְהָקָה	2
רֶ֫צֶף	2
עֶ֫דֶן	3
תְּלַאשָּׂ֑ר	2
H5892b	2
H0936	11
לָעַג	18
H3759	11
קוּר	2
H4693	4
H7582	3
H5327a	6
H7116	4
שְׁדֵפָה	1
שַׁאֲנָן	8
מֶ֫תֶג	4
סָחִישׁ	2
גָּנַן	7
נִסְרֹךְ	2
H0152a	2
שַׁרְאֶ֫צֶר	2
דִּמְעָה	21
יְחִזְקִיָּה	10
בַּלְאֲדָן	2
נְכֹת	2
H2896a	5
אָצַר	5
מִשְׁקֶ֫לֶת	2
צֵלָחָה	4
מְשִׁסָּה	5
מְשֻׁלֶּ֫מֶת	1
חָרוּץ	1
יׇטְבָה	1
יְדִידָה	1
עֲדָיָ֫הוּ	6
H8227a	11
אֲצַלְיָ֫הוּ	2
מְשֻׁלָּם	14
אֲחִיקָם	8
מִיכָיָה	2
עֲשָׂיָה	6
חֻלְדָּה	2
H8616	2
חַרְחַס	1
כֹּ֫מֶר	3
מַזָּלוֹת	1
תֹּ֫פֶת	3
פַּרְוָר	2
צִיּוּן	3
נְכוֹ	4
חֲמוּטַל	3
יִרְמְיָ֫הוּ	37
עֹ֫נֶשׁ	2
יְהוֹיָקִים	18
זְבוּדָה	1
פְּדָיָהוּ	6
נְבוּכַדְנֶצַּר	32
יְהוֹיָכִין	4
נְחֻשְׁתָּא	1
אֶלְנָתָן	4
מַסְגֵּר	3
H1803a	4
H1473	25
מַתַּנְיָ֫הוּ	7
דָּיֵק	6
נְבוּזַרְאֲדָן	6
H7227a	9
כָּרַם	5
יָגַב	2
צְפַנְיָהוּ	2
גְּדַלְיָ֫הוּ	7
נְתַנְיָ֫הוּ	4
יְהוֹחָנָן	10
קָרֵחַ	5
תַּנְחֻ֫מֶת	2
יַאֲזַנְיָ֫הוּ	2
גָּלוּת	13
שָׁנָא	3
אֲרֻחָה	4
דִּיפַת	1
הוֹמָ֑ם	1
H8195a	1
חַמְרָן	1
יַעֲקָן	1
H6464a	1
דָּרַע	1
עָכָר	1
יְרַחְמְאֵל	3
כְּלוּבָ֑י	1
שַׂלְמָא	1
H8092	4
רַדַּי	1
אֹ֫צֶם	1
יְרִיעוֹת	1
יֶ֫שֶׁר	1
אַרְדּוֹן	1
H0672a	1
אַשְׁחוּר	2
בּוּנָה	1
אֹ֫רֶן	1
H5851	1
מַ֫עַץ	1
עֵקֶר	1
שַׁמַּי	2
יָדָע	1
אֲבִישׁוּר	1
H0032	2
אַחְבָן	1
מוֹלִיד	1
סֶ֫לֶד	1
אַפַּיִם	1
יִשְׁעִי	3
שֵׁשָׁן	1
אַחְלָ֑י	2
זָזָא	1
יַרְחָע	1
עַתַּי	3
זָבָד	5
אֶפְלָל	1
אֶלְעָשָׂה	5
סִסְמַי	1
יְקַמְיָה	2
מֵישָׁע	1
H4762	2
תַּפֻּחַ	1
שֶׁ֫מַע	4
רַ֫חַם	1
יׇרְקְעָ֑ם	1
H4584	1
H2771	1
H4162	3
גָּזֵז	1
יַהְדַּי	1
רֶ֫גֶם	1
גֵּישָׁן	1
פֶּ֫לֶט	2
שַׁ֫עַף	1
H7669	1
תִּרְחֲנָה	1
H4089a	1
מַכְבֵּנָה	1
גִּבְעָא	1
H0672c	2
חָרֵף	1
H1886a|7204a	1
חֲצִי הַמְּנַחְתִּי	1
פּוּתִי	1
שֻׁמָתִי	1
מִשְׁרָעִי	1
צׇרְעָתִי	2
אֶשְׁתָּאֻלִי	1
H6882	1
יַעְבֵּץ	1
תִּרְעָתִים	1
שִׁמְעָתִים	1
שׂוּכָתִים	1
H2575a	1
דָּנִאֵל	10
H5052	2
יְכוֹנְיָה	5
H0616	4
שַׁלְתִּיאֵל	5
מַלְכִּירָם	1
שֶׁנְאַצַּ֑ר	1
יְהוֹשָׁמָע	1
נְדַבְיָה	1
זְרֻבָּבֶ֫ל	9
חֲנַנְיָ֫הוּ	11
חֲשֻׁבָה	1
H0169	1
בֶּרֶכְיָה	6
חֲסַדְיָה	1
פְּלַטְיָ֫הוּ	3
יְשַׁעְיָה	3
רְפָיָה	5
אַרְנָן	1
H5662	10
שְׁכַנְיָהוּ	6
חַטּוּשׁ	5
בָּרִיחַ	1
נְעַרְיָה	2
אֶלְיוֹעֵינַי	5
עַזְרִיקָם	5
הוֹדַוְיָה	1
אֶלְיָשִׁיב	6
פְּלָיָה	1
עַקּוּב	7
דְּלָיָ֫הוּ	4
עֲנָנִי	1
רְאָיָה	4
יַ֫חַת	5
אֲחוּמַי	1
לָ֑הַד	1
H3157	2
יִשְׁמָא	1
יִדְבָּשׁ	1
הַצְּלֶלְפּוֹנִי	1
H6439	2
H1446	3
עֶ֫זֶר	5
חוּשָׁה	1
חֶלְאָה	1
H5292	1
אֲחֻזָּם	1
תֵּימְנִי	1
אֲחַשְׁתָּרִי	1
צֶ֫רֶת	1
H0869	1
H6976	1
עָנוּב	1
צֹבֵבָה	1
אֲחַרְחֵל	1
הָרֻם	1
H3258	1
עֹ֫צֶב	3
כְּלוּב	2
שׁוּחָה	1
H4243	1
אֶשְׁתּוֹן	1
פָּסֵחַ	4
H8468	1
עִיר נָחָשׁ	1
רֵכָה	1
חֲתַת	1
מְעוֹנֹתַי	1
H6084	1
עִירוּ	1
נָ֑עַם	1
יְהַלֶּלְאֵל	2
H2128a	1
זִיפָה	1
תִּירְיָא	1
אֲשַׂרְאֵל	1
H5834	1
H4778	1
יָלוֹן	1
יִשְׁבַּח	1
H0851b	1
יְהֻדִיָּה	1
H7755a	3
יְקוּתִיאֵל	1
H2182a	1
בִּתְיָה	1
הוֹדִיָּה	4
נַ֫חַם	1
גַּרְמִי	1
שִׁימוֹן	1
H7441	1
תִּילוֹן	1
זוֹחֵת	1
לֵכָה	1
לַעְדָּה	1
בּוּץ	8
אַשְׁבֵּעַ	1
יוֹקִים	1
כֹּֽזֵבָ֗א	1
H8315	1
עַתִּיק	2
נְטָעִים	1
יָרִיב	3
חַמּוּאֵל	1
H1090a	1
תּוֹלָ֑ד	1
H1328a	1
H8507	1
בַּ֫עַל	1
יָחַשׂ	9
מְשׁוֹבָב	1
יַמְלֵךְ	1
יוֹשָׁה	1
יוֹשִׁבְיָה	1
עֲשִׂיאֵל	1
יַעֲקֹ֫בָה	1
יְשׁוֹחָיָה	1
עֲדִיאֵל	3
יְשִׁימִאֵל	1
זִיזָא	2
שִׁפְעִי	1
H0438	1
יְדָיָה	2
שִׁמְרִי	4
שָׁלֵו	8
מְעוּנִים	4
גּוֹג	3
H1168a	3
בְּאֵרָה	1
יְעִיאֵל	10
עָזָז	1
הַגְרִי	4
שָׁפָם	1
יַעֲנַי	1
יוֹרַי	1
יַעְכָּן	1
זִיעַ	1
חוּרִי	1
יָרוֹחַ	1
יְשִׁישַׁי	1
יַחְדּוֹ	1
אֲחִי	2
עַבְדִּיאֵל	1
נוֹדָ֑ב	1
אֱלִיאֵל	7
עַזְרִיאֵל	3
H3414	9
H1938	3
יַחְדִּיאֵל	1
הָרָא	1
אֲבִישׁוּעַ	4
עֻזִּי	7
זְרַחְיָה	4
מְרָיוֹת	6
אֲמַרְיָ֫הוּ	9
יְהוֹצָדָק	4
H2155	2
H5714	4
יְאָֽתְרַי	1
אֶבְיָסָף	2
H8480	2
אוּרִיאֵל	3
עֲמָשַׂי	4
אֲחִימוֹת	1
H6689b	1
חַגִּיָּה	1
תּוֹחַ	1
מַ֫חַת	3
H6846	6
H1296a	4
בַּעֲשֵׂיָה	1
מַלְכִּיָּהוּ	11
אֶתְנִי	1
קִישִׁי	1
עַבְדִּי	3
מַלּוּךְ	4
חֲשַׁבְיָ֫הוּ	9
אַמְצִי	2
חִילֵן	1
עָלֶ֫מֶת	1
H6063a	1
H1109a	1
עָנֵם	1
H4913	1
חוּקֹק	1
H7417c	1
יְרִיאֵל	1
יַחְמַי	1
יִבְשָׂם	1
יִזְרַחְיָה	2
יִשִּׁיָּהוּ	4
יְדִיעֲאֵל	4
יְרֵימוֹת	7
עִירִי	1
זְמִירָה	1
יוֹעָשׁ	2
H3406a	5
H6068	2
H5964	3
זֵיתָן	1
אֲחִישָׁ֑חַר	1
שֻׁפִּים	2
H5893	1
חוּשִׁים	2
H0313	1
יַחְצִיאֵל	1
H6570	1
שָׁ֑רֶשׁ	1
H0198	2
מֹלֶ֫כֶת	1
אִישְׁהוֹד	1
אַחְיָן	1
לִקְחִי	1
אֲנִיעָם	1
H1260	1
אֶלְעָדָה	1
אֶלְעָד	1
שֶׁאֱרָה	1
רֶ֫פַח	1
H7566	1
תֶּ֫לַח	1
לַעְדָּן	3
נַעֲרָן	1
מַעֲרָב	12
H5857a	2
ברזות	1
יַפְלֵט	1
חוֹתָם	2
H7774	1
פָּסַךְ	1
בִּמְהָל	1
עַשְׁוָ֑ת	1
רָהְגָּה	1
חֻבָּה	1
הֶ֫לֶם	1
צוֹפַח	1
יִמְנָע	1
שֶׁ֫לֶשׁ	1
H6000	1
סוּחַ	1
חַרְנֶ֫פֶר	1
H7777a	1
בֵּרִי	1
יִמְרָה	1
H1221	1
H1936	1
שִׁלְשָׁה	1
בְּאֵרָא	1
פִּסְפָּה	1
אֲרָא	1
עֻלָּא	1
H0733	4
רִצְיָא	1
אַחְרַח	1
נוֹחָה	1
H7498	2
H0146	1
אֲבִיהוּד	1
אֲחוֹחַ	1
שְׁפוּפָן	1
חוּרָם	6
אֵחוּד	1
H4506a	1
אֲחִיחֻד	1
שַׁחֲרַ֫יִם	1
בַּעֲרָא	1
H2321	1
צִבְיָא	1
מֵישָׁא	1
מַלְכָּם	1
יְעוּץ	1
שָֽׂכְיָה	1
H4821	1
אֲבִיטוּב	1
אֶלְפַּ֫עַל	1
מִשְׁעָם	1
H8106a	1
אוֹנוֹ	5
לֹד	4
שָׁשָׁק	1
זְבַדְיָהוּ	5
H6166	1
עֶ֫דֶר	1
יִשְׁפָּה	1
יוֹחָא	2
חִזְקִי	1
יִשְׁמְרַי	1
יִזְלִיאָה	1
יָקִים	2
H0462	1
צִלְּתַי	2
בְּרָאיָה	1
שִׁמְרָת	1
יִשְׁפָּן	1
חָנָן	9
עַנְתֹתִיָּה	1
יִפְדְּיָה	1
שַׁמְשְׁרַי	1
שְׁחַרְיָה	1
יַעֲרֶשְׁיָה	1
זֶ֫כֶר	1
מִקְלוֹת	3
שִׁמְאָה	1
אֶשְׁבַּעַל	2
פִּיתוֹן	2
